PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_number,Cabin_side,Group,Group_size,Surname,Family_size,Solo,Expenditure,No_spending,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7
1165_02,Europa,False,B/44/P,TRAPPIST-1e,37.0,False,636.0,333.0,0.0,205.0,67.0,0,B,44.0,P,1165,4,Heermy,4.0,0,1241.0,0,1,0,0,0,0,0,0
1165_03,Europa,True,B/44/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,B,44.0,P,1165,4,Waring,8.0,0,0.0,1,1,0,0,0,0,0,0
1165_04,Europa,True,B/44/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,B,44.0,P,1165,4,Waring,8.0,0,0.0,1,1,0,0,0,0,0,0
1166_01,Europa,False,C/43/P,55 Cancri e,30.0,False,0.0,3564.0,926.0,1.0,1920.0,0,C,43.0,P,1166,1,Shoeweely,3.0,1,6411.0,0,1,0,0,0,0,0,0
1167_01,Mars,True,F/236/P,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,1,F,236.0,P,1167,1,Terry,8.0,1,0.0,1,1,0,0,0,0,0,0
1168_01,Earth,False,E/69/P,TRAPPIST-1e,16.0,False,0.0,58.0,12.0,68.0,653.0,0,E,69.0,P,1168,1,Hughriend,7.0,1,791.0,0,1,0,0,0,0,0,0
1170_01,Earth,False,E/83/S,TRAPPIST-1e,23.0,False,0.0,0.0,279.0,0.0,512.0,0,E,83.0,S,1170,1,Mcneiley,6.0,1,791.0,0,1,0,0,0,0,0,0
1173_01,Earth,False,G/182/S,PSO J318.5-22,24.0,False,96.0,592.0,12.0,0.0,0.0,1,G,182.0,S,1173,1,Gallandez,3.0,1,700.0,0,1,0,0,0,0,0,0
1174_01,Earth,True,G/176/P,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,1,G,176.0,P,1174,1,Lessonerry,1.0,1,0.0,1,1,0,0,0,0,0,0
1175_01,Mars,True,F/223/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,F,223.0,S,1175,1,Brin,4.0,1,0.0,1,1,0,0,0,0,0,0
1177_01,Europa,True,C/44/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,C,44.0,P,1177,1,Wasterivel,4.0,1,0.0,1,1,0,0,0,0,0,0
1178_01,Earth,False,F/224/S,TRAPPIST-1e,20.0,False,0.0,0.0,600.0,0.0,0.0,0,F,224.0,S,1178,1,Summington,6.0,1,600.0,0,1,0,0,0,0,0,0
1179_01,Europa,True,B/49/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,B,49.0,S,1179,1,Dischod,4.0,1,0.0,1,1,0,0,0,0,0,0
1180_01,Earth,False,F/225/S,TRAPPIST-1e,19.0,False,0.0,,957.0,4.0,0.0,0,F,225.0,S,1180,1,Irwines,4.0,1,961.0,0,1,0,0,0,0,0,0
1182_01,Mars,True,F/237/P,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,1,F,237.0,P,1182,3,Pota,7.0,0,0.0,1,1,0,0,0,0,0,0
1182_02,Mars,False,E/70/P,TRAPPIST-1e,24.0,False,2997.0,0.0,3.0,0.0,7.0,1,E,70.0,P,1182,3,Pota,7.0,0,3007.0,0,1,0,0,0,0,0,0
1182_03,Mars,False,F/237/P,TRAPPIST-1e,23.0,False,60.0,1356.0,0.0,0.0,0.0,1,F,237.0,P,1182,3,Pota,7.0,0,1416.0,0,1,0,0,0,0,0,0
1185_01,Mars,False,E/71/P,TRAPPIST-1e,30.0,False,,0.0,0.0,679.0,0.0,0,E,71.0,P,1185,1,Nutty,4.0,1,679.0,0,1,0,0,0,0,0,0
1186_01,Earth,False,G/183/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,183.0,S,1186,5,Browlerson,14.0,0,0.0,1,1,0,0,0,0,0,0
1186_02,Earth,False,G/183/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0,G,183.0,S,1186,5,Browlerson,14.0,0,0.0,1,1,0,0,0,0,0,0
1186_03,Earth,True,G/183/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,G,183.0,S,1186,5,Browlerson,14.0,0,0.0,1,1,0,0,0,0,0,0
1186_04,Earth,False,F/227/S,TRAPPIST-1e,48.0,False,0.0,33.0,654.0,0.0,113.0,1,F,227.0,S,1186,5,Browlerson,14.0,0,800.0,0,1,0,0,0,0,0,0
1186_05,Earth,False,G/183/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0,G,183.0,S,1186,5,Browlerson,14.0,0,0.0,1,1,0,0,0,0,0,0
1187_01,Earth,False,F/228/S,TRAPPIST-1e,30.0,False,0.0,575.0,180.0,4.0,44.0,0,F,228.0,S,1187,3,Matts,9.0,0,803.0,0,1,0,0,0,0,0,0
1187_02,Earth,False,G/184/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0,G,184.0,S,1187,3,Matts,9.0,0,0.0,1,1,0,0,0,0,0,0
1187_03,Earth,False,G/184/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0,G,184.0,S,1187,3,Matts,9.0,0,0.0,1,1,0,0,0,0,0,0
1188_01,Europa,False,C/46/P,TRAPPIST-1e,58.0,False,204.0,4227.0,0.0,3026.0,61.0,0,C,46.0,P,1188,1,Sorticbar,1.0,1,7518.0,0,1,0,0,0,0,0,0
1190_01,Earth,False,E/72/P,TRAPPIST-1e,52.0,False,0.0,243.0,464.0,71.0,8.0,1,E,72.0,P,1190,1,Carpennels,8.0,1,786.0,0,1,0,0,0,0,0,0
1191_01,Earth,False,F/229/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,1583.0,0,F,229.0,S,1191,1,Santry,10.0,1,1583.0,0,1,0,0,0,0,0,0
1192_01,Earth,False,F/238/P,TRAPPIST-1e,32.0,False,600.0,670.0,0.0,187.0,0.0,0,F,238.0,P,1192,1,Moodman,13.0,1,1457.0,0,1,0,0,0,0,0,0
1193_01,Europa,True,B/50/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,B,50.0,S,1193,2,Presstic,5.0,0,0.0,1,1,0,0,0,0,0,0
1193_02,Europa,True,B/50/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,B,50.0,S,1193,2,Presstic,5.0,0,0.0,1,1,0,0,0,0,0,0
1195_01,Earth,False,F/239/P,55 Cancri e,28.0,False,2.0,558.0,0.0,0.0,0.0,1,F,239.0,P,1195,1,Lancis,2.0,1,560.0,0,1,0,0,0,0,0,0
1197_01,Europa,False,B/45/P,55 Cancri e,32.0,True,0.0,122.0,3700.0,337.0,1388.0,0,B,45.0,P,1197,1,Folhal,7.0,1,5547.0,0,1,0,0,0,0,0,0
1199_01,Earth,False,E/73/P,TRAPPIST-1e,16.0,False,0.0,0.0,752.0,0.0,235.0,0,E,73.0,P,1199,1,Hubbarnett,2.0,1,987.0,0,1,0,0,0,0,0,0
1203_01,Europa,False,B/51/S,55 Cancri e,50.0,True,0.0,5473.0,0.0,703.0,6381.0,0,B,51.0,S,1203,1,Unrent,2.0,1,12557.0,0,1,0,0,0,0,0,0
1206_01,Earth,False,F/241/P,TRAPPIST-1e,20.0,False,71.0,8.0,513.0,354.0,0.0,0,F,241.0,P,1206,1,Powery,10.0,1,946.0,0,1,0,0,0,0,0,0
1208_01,Earth,False,G/178/P,TRAPPIST-1e,23.0,False,,0.0,6.0,30.0,200.0,0,G,178.0,P,1208,1,Blainson,3.0,1,236.0,0,1,0,0,0,0,0,0
1210_01,Earth,True,G/179/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,G,179.0,P,1210,2,Brooker,3.0,0,0.0,1,1,0,0,0,0,0,0
1210_02,Earth,False,G/179/P,TRAPPIST-1e,23.0,False,393.0,510.0,0.0,0.0,5.0,0,G,179.0,P,1210,2,Brooker,3.0,0,908.0,0,1,0,0,0,0,0,0
1211_01,Earth,True,G/186/S,PSO J318.5-22,53.0,False,0.0,0.0,0.0,0.0,0.0,0,G,186.0,S,1211,7,Alvasquez,7.0,0,0.0,1,1,0,0,0,0,0,0
1211_02,Earth,True,G/186/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0,G,186.0,S,1211,7,Alvasquez,7.0,0,0.0,1,1,0,0,0,0,0,0
1211_03,Earth,True,G/186/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,G,186.0,S,1211,7,Pollarkeeks,9.0,0,0.0,1,1,0,0,0,0,0,0
1211_04,Earth,True,G/186/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0,G,186.0,S,1211,7,Pollarkeeks,9.0,0,0.0,1,1,0,0,0,0,0,0
1211_05,Earth,False,F/232/S,55 Cancri e,13.0,False,1.0,212.0,843.0,78.0,10.0,1,F,232.0,S,1211,7,Alvasquez,7.0,0,1144.0,0,1,0,0,0,0,0,0
1211_06,Earth,True,G/186/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,0,G,186.0,S,1211,7,Alvasquez,7.0,0,0.0,1,1,0,0,0,0,0,0
1211_07,Earth,False,G/186/S,55 Cancri e,1.0,False,0.0,0.0,0.0,,0.0,1,G,186.0,S,1211,7,Pollarkeeks,9.0,0,0.0,1,1,0,0,0,0,0,0
1212_01,Earth,False,G/180/P,TRAPPIST-1e,40.0,False,0.0,1.0,195.0,560.0,0.0,0,G,180.0,P,1212,1,Vales,4.0,1,756.0,0,1,0,0,0,0,0,0
1213_01,Earth,False,F/242/P,TRAPPIST-1e,51.0,False,0.0,,800.0,0.0,4.0,1,F,242.0,P,1213,1,Mckinsond,10.0,1,804.0,0,1,0,0,0,0,0,0
1214_01,Earth,True,G/181/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,G,181.0,P,1214,1,Fulloydez,14.0,1,0.0,1,1,0,0,0,0,0,0
1215_01,Earth,True,G/187/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,187.0,S,1215,1,Huntt,2.0,1,0.0,1,1,0,0,0,0,0,0
1216_01,Earth,False,G/182/P,TRAPPIST-1e,20.0,False,65.0,905.0,0.0,0.0,0.0,1,G,182.0,P,1216,1,Pentss,7.0,1,970.0,0,1,0,0,0,0,0,0
1218_01,Earth,False,F/243/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,2143.0,7.0,0,F,243.0,P,1218,1,Gilleranks,5.0,1,2150.0,0,1,0,0,0,0,0,0
1220_01,Europa,False,E/76/P,TRAPPIST-1e,23.0,False,0.0,592.0,0.0,345.0,810.0,0,E,76.0,P,1220,1,Fanchy,2.0,1,1747.0,0,1,0,0,0,0,0,0
1221_01,Earth,False,G/188/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,G,188.0,S,1221,2,Alfordonard,6.0,0,0.0,1,1,0,0,0,0,0,0
1221_02,Earth,False,E/87/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1608.0,1.0,0,E,87.0,S,1221,2,Alfordonard,6.0,0,1609.0,0,1,0,0,0,0,0,0
1222_01,Earth,False,G/183/P,TRAPPIST-1e,75.0,False,0.0,493.0,0.0,131.0,132.0,0,G,183.0,P,1222,1,Hubert,2.0,1,756.0,0,1,0,0,0,0,0,0
1223_01,Europa,True,C/48/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,C,48.0,S,1223,1,Coweboded,7.0,1,0.0,1,1,0,0,0,0,0,0
1225_01,Earth,False,F/244/P,TRAPPIST-1e,18.0,False,2.0,1311.0,60.0,28.0,1.0,1,F,244.0,P,1225,1,Morrodgers,4.0,1,1402.0,0,1,0,0,0,0,0,0
1228_02,Mars,False,E/89/S,TRAPPIST-1e,59.0,False,142.0,0.0,907.0,0.0,0.0,1,E,89.0,S,1228,2,Purle,6.0,0,1049.0,0,1,0,0,0,0,0,0
1229_01,Earth,False,F/245/P,TRAPPIST-1e,27.0,False,0.0,0.0,863.0,33.0,2.0,1,F,245.0,P,1229,1,Floydendley,5.0,1,898.0,0,1,0,0,0,0,0,0
1230_01,Earth,False,G/189/S,TRAPPIST-1e,38.0,False,354.0,34.0,0.0,291.0,229.0,0,G,189.0,S,1230,1,Gainebergan,10.0,1,908.0,0,1,0,0,0,0,0,0
1231_01,Mars,True,E/77/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0,E,77.0,P,1231,1,Emead,8.0,1,0.0,1,1,0,0,0,0,0,0
1232_01,Europa,True,C/49/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,C,49.0,S,1232,2,Geraing,5.0,0,0.0,1,1,0,0,0,0,0,0
1232_02,Europa,False,C/49/S,55 Cancri e,29.0,False,0.0,42.0,0.0,4651.0,661.0,0,C,49.0,S,1232,2,Geraing,5.0,0,5354.0,0,1,0,0,0,0,0,0
1233_01,Earth,True,G/184/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,184.0,P,1233,1,Burryerson,3.0,1,0.0,1,1,0,0,0,0,0,0
1234_01,Earth,False,F/236/S,PSO J318.5-22,23.0,False,0.0,0.0,1250.0,0.0,0.0,1,F,236.0,S,1234,1,Lambles,6.0,1,1250.0,0,1,0,0,0,0,0,0
1235_01,Earth,False,F/237/S,TRAPPIST-1e,32.0,False,27.0,393.0,1061.0,27.0,0.0,1,F,237.0,S,1235,1,Scottuez,6.0,1,1508.0,0,1,0,0,0,0,0,0
1236_01,Earth,False,F/246/P,55 Cancri e,21.0,False,614.0,43.0,0.0,1.0,0.0,0,F,246.0,P,1236,1,Lancock,2.0,1,658.0,0,1,0,0,0,0,0,0
1238_01,Europa,False,C/50/S,TRAPPIST-1e,26.0,False,0.0,1026.0,3301.0,831.0,356.0,1,C,50.0,S,1238,2,Pronfraked,3.0,0,5514.0,0,1,0,0,0,0,0,0
1239_01,Earth,False,E/78/P,PSO J318.5-22,30.0,False,585.0,13.0,122.0,40.0,105.0,1,E,78.0,P,1239,1,Klindsey,6.0,1,865.0,0,1,0,0,0,0,0,0
1240_01,Earth,False,F/238/S,TRAPPIST-1e,40.0,False,889.0,185.0,0.0,0.0,28.0,1,F,238.0,S,1240,1,Bookson,2.0,1,1102.0,0,1,0,0,0,0,0,0
1242_01,Europa,False,C/48/P,55 Cancri e,37.0,False,0.0,4677.0,0.0,115.0,223.0,1,C,48.0,P,1242,1,Clugeadry,2.0,1,5015.0,0,1,0,0,0,0,0,0
1243_01,Europa,False,A/9/P,TRAPPIST-1e,41.0,False,0.0,4224.0,0.0,1374.0,1281.0,0,A,9.0,P,1243,2,Drivery,2.0,0,6879.0,0,1,0,0,0,0,0,0
1243_02,Europa,False,A/9/P,TRAPPIST-1e,32.0,False,8168.0,69.0,11.0,371.0,0.0,0,A,9.0,P,1243,2,Oderient,2.0,0,8619.0,0,1,0,0,0,0,0,0
1246_01,Earth,False,G/185/P,TRAPPIST-1e,30.0,False,0.0,192.0,0.0,565.0,0.0,0,G,185.0,P,1246,1,Schmondez,5.0,1,757.0,0,1,0,0,0,0,0,0
1248_01,Earth,False,F/239/S,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,1,F,239.0,S,1248,1,Ewiseston,9.0,1,0.0,1,1,0,0,0,0,0,0
1250_01,Earth,False,F/240/S,TRAPPIST-1e,22.0,False,0.0,17.0,0.0,61.0,567.0,0,F,240.0,S,1250,1,Torrez,11.0,1,645.0,0,1,0,0,0,0,0,0
1254_01,Mars,False,D/44/S,TRAPPIST-1e,54.0,False,704.0,0.0,431.0,0.0,47.0,0,D,44.0,S,1254,2,Breke,3.0,0,1182.0,0,1,0,0,0,0,0,0
1254_02,Mars,False,F/241/S,TRAPPIST-1e,27.0,False,4.0,0.0,896.0,229.0,0.0,0,F,241.0,S,1254,2,Breke,3.0,0,1129.0,0,1,0,0,0,0,0,0
1255_01,Mars,True,F/242/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,,0.0,1,F,242.0,S,1255,2,Potte,7.0,0,0.0,1,1,0,0,0,0,0,0
1255_02,Mars,True,F/242/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,F,242.0,S,1255,2,Potte,7.0,0,0.0,1,1,0,0,0,0,0,0
1256_01,Mars,False,E/92/S,TRAPPIST-1e,27.0,False,1277.0,0.0,1.0,10.0,9.0,0,E,92.0,S,1256,1,Erpie,3.0,1,1297.0,0,1,0,0,0,0,0,0
1258_01,Europa,False,A/10/P,55 Cancri e,30.0,False,0.0,3628.0,289.0,1737.0,4987.0,0,A,10.0,P,1258,1,Cowsearney,2.0,1,10641.0,0,1,0,0,0,0,0,0
1259_01,Earth,False,F/243/S,TRAPPIST-1e,19.0,False,0.0,0.0,619.0,0.0,142.0,0,F,243.0,S,1259,1,Mcguirez,5.0,1,761.0,0,1,0,0,0,0,0,0
1260_01,Earth,True,G/186/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,186.0,P,1260,1,Scotterkins,5.0,1,0.0,1,1,0,0,0,0,0,0
1261_01,Europa,False,C/49/P,55 Cancri e,43.0,False,1365.0,3106.0,0.0,50.0,2313.0,0,C,49.0,P,1261,1,Healted,5.0,1,6834.0,0,1,0,0,0,0,0,0
1263_01,Mars,False,F/244/S,TRAPPIST-1e,25.0,False,1084.0,1.0,66.0,0.0,5.0,0,F,244.0,S,1263,1,Vloaf,12.0,1,1156.0,0,1,0,0,0,0,0,0
1264_01,Earth,False,E/79/P,TRAPPIST-1e,51.0,False,0.0,1.0,0.0,51.0,945.0,0,E,79.0,P,1264,1,Roberrenn,1.0,1,997.0,0,1,0,0,0,0,0,0
1267_01,Earth,True,G/191/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,1,G,191.0,S,1267,1,Jacostaffey,7.0,1,0.0,1,1,0,0,0,0,0,0
1269_01,Mars,False,E/80/P,TRAPPIST-1e,21.0,False,2066.0,0.0,15.0,0.0,1.0,0,E,80.0,P,1269,1,Pane,4.0,1,2082.0,0,1,0,0,0,0,0,0
1271_01,Earth,True,G/189/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0,G,189.0,P,1271,1,Hubbarrison,9.0,1,0.0,1,1,0,0,0,0,0,0
1273_01,Earth,False,F/246/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,759.0,0.0,0,F,246.0,S,1273,1,Cruzaley,4.0,1,759.0,0,1,0,0,0,0,0,0
1274_01,Earth,False,F/254/P,55 Cancri e,38.0,False,0.0,0.0,591.0,40.0,173.0,0,F,254.0,P,1274,1,Willangsey,9.0,1,804.0,0,1,0,0,0,0,0,0
1278_01,Earth,True,G/190/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0,G,190.0,P,1278,1,Howayery,3.0,1,0.0,1,1,0,0,0,0,0,0
1279_01,Europa,True,C/50/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,C,50.0,P,1279,1,Dynigic,3.0,1,0.0,1,1,0,0,0,0,0,0
1280_01,Earth,False,F/257/P,PSO J318.5-22,44.0,False,0.0,178.0,482.0,0.0,0.0,1,F,257.0,P,1280,1,Leton,1.0,1,660.0,0,1,0,0,0,0,0,0
1281_01,Earth,True,G/193/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0,G,193.0,S,1281,1,Tranciams,10.0,1,0.0,1,1,0,0,0,0,0,0
1282_01,Earth,True,G/191/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0,G,191.0,P,1282,1,Handertiz,8.0,1,0.0,1,1,0,0,0,0,0,0
1283_01,Earth,False,G/194/S,TRAPPIST-1e,19.0,False,6.0,,1.0,714.0,0.0,0,G,194.0,S,1283,1,Burchanez,5.0,1,721.0,0,1,0,0,0,0,0,0
1284_01,Mars,True,F/247/S,TRAPPIST-1e,29.5,False,0.0,,0.0,0.0,0.0,1,F,247.0,S,1284,1,Knité,1.0,1,0.0,1,1,0,0,0,0,0,0
1285_01,Earth,False,F/258/P,55 Cancri e,36.0,False,286.0,415.0,16.0,0.0,0.0,0,F,258.0,P,1285,1,Weaverays,4.0,1,717.0,0,1,0,0,0,0,0,0
1286_01,Mars,True,F/248/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,F,248.0,S,1286,1,Fache,5.0,1,0.0,1,1,0,0,0,0,0,0
1287_01,Mars,True,F/259/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,F,259.0,P,1287,3,Pimne,8.0,0,0.0,1,1,0,0,0,0,0,0
1287_03,Mars,False,F/259/P,TRAPPIST-1e,21.0,False,733.0,0.0,1084.0,1.0,43.0,0,F,259.0,P,1287,3,Pimne,8.0,0,1861.0,0,1,0,0,0,0,0,0
1288_01,Earth,False,G/192/P,TRAPPIST-1e,24.0,False,621.0,0.0,0.0,0.0,0.0,0,G,192.0,P,1288,1,Flemaney,9.0,1,621.0,0,1,0,0,0,0,0,0
1289_01,Earth,False,G/195/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,,0,G,195.0,S,1289,2,Fultz,5.0,0,0.0,1,1,0,0,0,0,0,0
1289_02,Earth,False,G/195/S,TRAPPIST-1e,18.0,False,789.0,0.0,2.0,0.0,19.0,0,G,195.0,S,1289,2,Fultz,5.0,0,810.0,0,1,0,0,0,0,0,0
1291_01,Mars,False,F/260/P,TRAPPIST-1e,33.0,False,1758.0,59.0,4.0,0.0,0.0,0,F,260.0,P,1291,1,Ponie,1.0,1,1821.0,0,1,0,0,0,0,0,0
1292_01,Europa,False,B/55/S,55 Cancri e,31.0,True,0.0,27723.0,3.0,202.0,3146.0,1,B,55.0,S,1292,2,Conale,2.0,0,31074.0,0,1,0,0,0,0,0,0
1292_02,Europa,False,B/55/S,TRAPPIST-1e,43.0,False,105.0,368.0,268.0,842.0,13.0,1,B,55.0,S,1292,2,Conale,2.0,0,1596.0,0,1,0,0,0,0,0,0
1293_01,Earth,False,F/261/P,TRAPPIST-1e,20.0,False,213.0,0.0,,0.0,584.0,0,F,261.0,P,1293,1,Bertsontry,4.0,1,797.0,0,1,0,0,0,0,0,0
1294_01,Europa,True,A/14/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,A,14.0,S,1294,3,Gulcepusy,4.0,0,0.0,1,1,0,0,0,0,0,0
1294_02,Europa,True,A/14/S,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,1,A,14.0,S,1294,3,Plegred,7.0,0,0.0,1,1,0,0,0,0,0,0
1294_03,Europa,False,A/14/S,TRAPPIST-1e,28.0,True,,0.0,,0.0,0.0,0,A,14.0,S,1294,3,Gulcepusy,4.0,0,0.0,1,1,0,0,0,0,0,0
1299_01,Earth,False,F/250/S,TRAPPIST-1e,22.0,False,0.0,0.0,675.0,5.0,0.0,1,F,250.0,S,1299,1,Moodsey,10.0,1,680.0,0,1,0,0,0,0,0,0
1300_01,Earth,False,F/251/S,55 Cancri e,27.0,False,1.0,299.0,1.0,380.0,13.0,0,F,251.0,S,1300,1,Robins,5.0,1,694.0,0,1,0,0,0,0,0,0
1302_01,Mars,False,D/45/S,55 Cancri e,22.0,False,218.0,50.0,4817.0,146.0,256.0,1,D,45.0,S,1302,1,Erry,3.0,1,5487.0,0,1,0,0,0,0,0,0
1304_01,Earth,True,E/82/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,E,82.0,P,1304,6,Quinnedy,3.0,0,0.0,1,1,0,0,0,0,0,0
1304_02,Earth,False,E/82/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,E,82.0,P,1304,6,Carrishley,7.0,0,0.0,1,1,0,0,0,0,0,0
1304_03,Earth,False,E/82/P,TRAPPIST-1e,10.0,False,0.0,0.0,,0.0,0.0,0,E,82.0,P,1304,6,Quinnedy,3.0,0,0.0,1,1,0,0,0,0,0,0
1304_04,Earth,False,E/82/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,E,82.0,P,1304,6,Powenoble,5.0,0,0.0,1,1,0,0,0,0,0,0
1304_05,Earth,True,E/82/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0,E,82.0,P,1304,6,Powenoble,5.0,0,0.0,1,1,0,0,0,0,0,0
1304_06,Earth,False,E/82/P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,1,E,82.0,P,1304,6,Powenoble,5.0,0,0.0,1,1,0,0,0,0,0,0
1306_01,Europa,False,B/56/S,TRAPPIST-1e,44.0,False,0.0,3863.0,1.0,1010.0,514.0,1,B,56.0,S,1306,2,Irintious,3.0,0,5388.0,0,1,0,0,0,0,0,0
1306_02,Europa,False,B/56/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,B,56.0,S,1306,2,Irintious,3.0,0,0.0,1,1,0,0,0,0,0,0
1307_01,Earth,True,G/193/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0,G,193.0,P,1307,1,Norrison,5.0,1,0.0,1,1,0,0,0,0,0,0
1308_02,Europa,False,E/94/S,55 Cancri e,30.0,False,278.0,3300.0,0.0,8145.0,2519.0,0,E,94.0,S,1308,4,Plegred,7.0,0,14242.0,0,1,0,0,0,0,0,0
1308_03,Europa,False,E/94/S,55 Cancri e,37.0,False,0.0,439.0,0.0,3198.0,6.0,0,E,94.0,S,1308,4,Plegred,7.0,0,3643.0,0,1,0,0,0,0,0,0
1308_04,Europa,True,E/94/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,E,94.0,S,1308,4,Plegred,7.0,0,0.0,1,1,0,0,0,0,0,0
1309_01,Earth,False,F/264/P,TRAPPIST-1e,19.0,False,0.0,4.0,109.0,0.0,671.0,1,F,264.0,P,1309,1,Gordond,6.0,1,784.0,0,1,0,0,0,0,0,0
1310_01,Europa,False,C/52/S,TRAPPIST-1e,57.0,False,0.0,987.0,1.0,4948.0,53.0,0,C,52.0,S,1310,1,Coillery,1.0,1,5989.0,0,1,0,0,0,0,0,0
1311_01,Mars,False,F/265/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,F,265.0,P,1311,3,Make,8.0,0,0.0,1,1,0,0,0,0,0,0
1311_02,Mars,False,F/265/P,TRAPPIST-1e,17.0,False,948.0,47.0,292.0,0.0,0.0,0,F,265.0,P,1311,3,Make,8.0,0,1287.0,0,1,0,0,0,0,0,0
1311_03,Mars,False,D/43/P,TRAPPIST-1e,26.0,False,1946.0,4.0,4.0,0.0,623.0,0,D,43.0,P,1311,3,Make,8.0,0,2577.0,0,1,0,0,0,0,0,0
1312_01,Earth,True,G/194/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,G,194.0,P,1312,1,Blandez,5.0,1,0.0,1,1,0,0,0,0,0,0
1316_01,Europa,True,E/95/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,E,95.0,S,1316,2,Quelfly,5.0,0,0.0,1,1,0,0,0,0,0,0
1316_02,Europa,False,E/95/S,55 Cancri e,36.0,False,0.0,847.0,,4664.0,89.0,0,E,95.0,S,1316,2,Quelfly,5.0,0,5600.0,0,1,0,0,0,0,0,0
